20180406 005300;1.223970;1.224120;1.223950;1.224020;0
20180406 005400;1.224030;1.224140;1.223960;1.223990;0
20180406 005500;1.224000;1.224030;1.223900;1.223920;0
20180406 005600;1.223930;1.223960;1.223880;1.223900;0
20180406 005700;1.223910;1.223930;1.223900;1.223930;0
20180406 005800;1.223920;1.223970;1.223850;1.223850;0
20180406 005900;1.223850;1.223890;1.223810;1.223830;0
20180406 010000;1.223820;1.223840;1.223710;1.223800;0
20180406 010100;1.223800;1.223800;1.223540;1.223660;0
20180406 010200;1.223650;1.223770;1.223640;1.223760;0
20180406 010300;1.223750;1.223830;1.223730;1.223800;0
20180406 010400;1.223810;1.223900;1.223810;1.223850;0
20180406 010500;1.223860;1.223940;1.223810;1.223860;0
20180406 010600;1.223850;1.223920;1.223840;1.223910;0
20180406 010700;1.223920;1.223960;1.223750;1.223890;0
20180406 010800;1.223890;1.223990;1.223700;1.223900;0
20180406 010900;1.223900;1.223990;1.223810;1.223950;0
20180406 011000;1.223970;1.224020;1.223850;1.223920;0
20180406 011100;1.223910;1.223990;1.223910;1.223930;0
20180406 011200;1.223910;1.224050;1.223900;1.224020;0
20180406 011300;1.224020;1.224070;1.223950;1.224060;0
20180406 011400;1.224050;1.224070;1.224010;1.224060;0
20180406 011500;1.224050;1.224120;1.224020;1.224120;0
20180406 011600;1.224110;1.224120;1.224090;1.224120;0
20180406 011700;1.224110;1.224130;1.223960;1.223960;0
20180406 011800;1.224000;1.224020;1.223890;1.224000;0
20180406 011900;1.223990;1.224020;1.223910;1.223970;0
20180406 012000;1.223970;1.223970;1.223830;1.223910;0
20180406 012100;1.223900;1.223900;1.223640;1.223650;0
20180406 012200;1.223670;1.223840;1.223670;1.223830;0
20180406 012300;1.223820;1.223820;1.223680;1.223690;0
20180406 012400;1.223710;1.223860;1.223710;1.223800;0
20180406 012500;1.223840;1.223860;1.223760;1.223860;0
20180406 012600;1.223870;1.223930;1.223800;1.223860;0
20180406 012700;1.223880;1.223950;1.223820;1.223890;0
20180406 012800;1.223900;1.224030;1.223890;1.224020;0
20180406 012900;1.224030;1.224060;1.224000;1.224060;0
20180406 013000;1.224090;1.224110;1.224000;1.224090;0
20180406 013100;1.224090;1.224100;1.224030;1.224030;0
20180406 013200;1.224040;1.224170;1.224040;1.224100;0
20180406 013300;1.224110;1.224200;1.224110;1.224200;0
20180406 013400;1.224190;1.224190;1.224100;1.224160;0
20180406 013500;1.224150;1.224210;1.224150;1.224210;0
20180406 013600;1.224190;1.224190;1.224100;1.224140;0
20180406 013700;1.224120;1.224210;1.223940;1.223980;0
20180406 013800;1.223970;1.224070;1.223950;1.223960;0
20180406 013900;1.223940;1.223960;1.223880;1.223960;0
20180406 014000;1.223950;1.224210;1.223950;1.224190;0
20180406 014100;1.224200;1.224210;1.224100;1.224130;0
20180406 014200;1.224150;1.224150;1.223930;1.223990;0
20180406 014300;1.224000;1.224050;1.224000;1.224010;0
20180406 014400;1.224040;1.224100;1.224030;1.224030;0
20180406 014500;1.224040;1.224040;1.223840;1.223890;0
20180406 014600;1.223900;1.223950;1.223900;1.223950;0
20180406 014700;1.223930;1.223930;1.223730;1.223730;0
20180406 014800;1.223740;1.223770;1.223720;1.223760;0
20180406 014900;1.223750;1.223780;1.223710;1.223750;0
20180406 015000;1.223740;1.223740;1.223590;1.223640;0
20180406 015100;1.223630;1.223690;1.223630;1.223690;0
20180406 015200;1.223700;1.223780;1.223690;1.223740;0
20180406 015300;1.223750;1.223790;1.223690;1.223690;0
20180406 015400;1.223680;1.223750;1.223650;1.223750;0
20180406 015500;1.223760;1.223760;1.223680;1.223730;0
20180406 015600;1.223740;1.223810;1.223720;1.223790;0
20180406 015700;1.223780;1.223790;1.223730;1.223760;0
20180406 015800;1.223740;1.223740;1.223610;1.223640;0
20180406 015900;1.223650;1.223800;1.223650;1.223750;0
20180406 020000;1.223760;1.223860;1.223500;1.223530;0
20180406 020100;1.223520;1.223640;1.223480;1.223530;0
20180406 020200;1.223520;1.223520;1.223180;1.223260;0
20180406 020300;1.223250;1.223270;1.222950;1.222980;0
20180406 020400;1.223010;1.223070;1.222910;1.222920;0
20180406 020500;1.222920;1.222940;1.222780;1.222840;0
20180406 020600;1.222850;1.222950;1.222750;1.222870;0
20180406 020700;1.222900;1.222960;1.222860;1.222930;0
20180406 020800;1.222920;1.222940;1.222780;1.222800;0
20180406 020900;1.222790;1.223020;1.222730;1.222980;0
20180406 021000;1.222990;1.223280;1.222960;1.223200;0
20180406 021100;1.223190;1.223250;1.223100;1.223140;0
20180406 021200;1.223150;1.223160;1.223060;1.223150;0
20180406 021300;1.223160;1.223170;1.223050;1.223140;0
20180406 021400;1.223150;1.223220;1.223110;1.223220;0
20180406 021500;1.223230;1.223470;1.223220;1.223440;0
20180406 021600;1.223470;1.223470;1.223270;1.223410;0
20180406 021700;1.223440;1.223480;1.223400;1.223420;0
20180406 021800;1.223410;1.223440;1.223190;1.223190;0
20180406 021900;1.223200;1.223270;1.223130;1.223190;0
20180406 022000;1.223200;1.223230;1.222890;1.222900;0
20180406 022100;1.222890;1.223010;1.222750;1.222880;0
20180406 022200;1.222870;1.222970;1.222810;1.222850;0
20180406 022300;1.222860;1.223130;1.222850;1.223040;0
20180406 022400;1.223030;1.223120;1.222930;1.222980;0
20180406 022500;1.222990;1.223070;1.222900;1.223010;0
20180406 022600;1.223020;1.223150;1.222970;1.223140;0
20180406 022700;1.223140;1.223260;1.222980;1.223220;0
20180406 022800;1.223230;1.223340;1.223200;1.223250;0
20180406 022900;1.223260;1.223270;1.223200;1.223230;0
20180406 023000;1.223210;1.223430;1.223140;1.223420;0
20180406 023100;1.223420;1.223450;1.223250;1.223260;0
20180406 023200;1.223250;1.223420;1.223220;1.223380;0
20180406 023300;1.223370;1.223530;1.223370;1.223500;0
20180406 023400;1.223510;1.223700;1.223440;1.223620;0
20180406 023500;1.223600;1.223670;1.223580;1.223650;0
20180406 023600;1.223640;1.223660;1.223510;1.223610;0
20180406 023700;1.223630;1.223690;1.223460;1.223490;0
20180406 023800;1.223510;1.223550;1.223410;1.223470;0
20180406 023900;1.223460;1.223660;1.223410;1.223610;0
20180406 024000;1.223610;1.223710;1.223530;1.223700;0
20180406 024100;1.223690;1.223750;1.223530;1.223580;0
20180406 024200;1.223570;1.223620;1.223480;1.223520;0
20180406 024300;1.223530;1.223770;1.223480;1.223770;0
20180406 024400;1.223750;1.223870;1.223390;1.223390;0
20180406 024500;1.223380;1.223470;1.223190;1.223210;0
20180406 024600;1.223220;1.223230;1.223090;1.223190;0
20180406 024700;1.223180;1.223240;1.222940;1.222990;0
20180406 024800;1.222990;1.223140;1.222940;1.223130;0
20180406 024900;1.223130;1.223190;1.223100;1.223180;0
20180406 025000;1.223230;1.223230;1.223100;1.223230;0
20180406 025100;1.223220;1.223230;1.223100;1.223220;0
20180406 025200;1.223240;1.223590;1.223180;1.223540;0
20180406 025300;1.223530;1.223590;1.223380;1.223400;0
20180406 025400;1.223400;1.223450;1.223350;1.223380;0
20180406 025500;1.223390;1.223450;1.223230;1.223350;0
20180406 025600;1.223340;1.223350;1.223200;1.223220;0
20180406 025700;1.223240;1.223240;1.223080;1.223160;0
20180406 025800;1.223150;1.223590;1.223150;1.223490;0
20180406 025900;1.223500;1.223690;1.223500;1.223600;0
20180406 030000;1.223570;1.223660;1.222970;1.222970;0
20180406 030100;1.222960;1.223230;1.222930;1.223140;0
20180406 030200;1.223150;1.223240;1.223030;1.223070;0
20180406 030300;1.223060;1.223060;1.222800;1.222800;0
20180406 030400;1.222790;1.222960;1.222780;1.222840;0
20180406 030500;1.222860;1.222910;1.222660;1.222780;0
20180406 030600;1.222770;1.222820;1.222520;1.222660;0
20180406 030700;1.222670;1.222800;1.222570;1.222680;0
20180406 030800;1.222690;1.222880;1.222690;1.222790;0
20180406 030900;1.222780;1.222850;1.222770;1.222800;0
20180406 031000;1.222810;1.222980;1.222780;1.222950;0
20180406 031100;1.222950;1.223070;1.222880;1.223010;0
20180406 031200;1.223020;1.223200;1.222960;1.223090;0
20180406 031300;1.223080;1.223120;1.222960;1.223000;0
20180406 031400;1.223010;1.223020;1.222880;1.222920;0
20180406 031500;1.222910;1.222910;1.222720;1.222840;0
20180406 031600;1.222850;1.222880;1.222770;1.222790;0
20180406 031700;1.222780;1.222780;1.222460;1.222480;0
20180406 031800;1.222490;1.222620;1.222490;1.222560;0
20180406 031900;1.222580;1.222580;1.222470;1.222520;0
20180406 032000;1.222530;1.222570;1.222350;1.222350;0
20180406 032100;1.222340;1.222420;1.222120;1.222170;0
20180406 032200;1.222220;1.222340;1.222040;1.222040;0
20180406 032300;1.222040;1.222170;1.221960;1.222170;0
20180406 032400;1.222200;1.222270;1.222050;1.222170;0
20180406 032500;1.222190;1.222210;1.222140;1.222210;0
20180406 032600;1.222200;1.222350;1.222200;1.222300;0
20180406 032700;1.222330;1.222330;1.221920;1.221960;0
20180406 032800;1.221950;1.222090;1.221660;1.221760;0
20180406 032900;1.221780;1.221910;1.221500;1.221910;0
20180406 033000;1.221900;1.222030;1.221810;1.222010;0
20180406 033100;1.222000;1.222320;1.221980;1.222320;0
20180406 033200;1.222300;1.222320;1.222200;1.222250;0
20180406 033300;1.222240;1.222290;1.222210;1.222220;0
20180406 033400;1.222210;1.222280;1.222070;1.222260;0
20180406 033500;1.222270;1.222360;1.222200;1.222250;0
20180406 033600;1.222210;1.222510;1.222110;1.222400;0
20180406 033700;1.222410;1.222520;1.222350;1.222520;0
20180406 033800;1.222510;1.222550;1.222210;1.222210;0
20180406 033900;1.222220;1.222300;1.222150;1.222230;0
20180406 034000;1.222220;1.222360;1.222180;1.222320;0
20180406 034100;1.222330;1.222500;1.222270;1.222480;0
20180406 034200;1.222470;1.222480;1.222330;1.222440;0
20180406 034300;1.222480;1.222590;1.222470;1.222480;0
20180406 034400;1.222470;1.222630;1.222410;1.222610;0
20180406 034500;1.222580;1.222580;1.222400;1.222420;0
20180406 034600;1.222470;1.222490;1.222380;1.222420;0
20180406 034700;1.222430;1.222480;1.222370;1.222430;0
20180406 034800;1.222470;1.222650;1.222470;1.222540;0
20180406 034900;1.222520;1.222590;1.222500;1.222500;0
20180406 035000;1.222480;1.222570;1.222400;1.222560;0
20180406 035100;1.222550;1.222570;1.222430;1.222440;0
20180406 035200;1.222460;1.222510;1.222330;1.222410;0
20180406 035300;1.222400;1.222720;1.222390;1.222710;0
20180406 035400;1.222710;1.222740;1.222510;1.222720;0
20180406 035500;1.222750;1.222860;1.222720;1.222840;0
20180406 035600;1.222860;1.222970;1.222860;1.222930;0
20180406 035700;1.222920;1.222930;1.222610;1.222680;0
20180406 035800;1.222670;1.222690;1.222610;1.222630;0
20180406 035900;1.222650;1.222780;1.222590;1.222700;0
20180406 040000;1.222710;1.222800;1.222630;1.222780;0
20180406 040100;1.222770;1.222940;1.222610;1.222890;0
20180406 040200;1.222850;1.223000;1.222850;1.222890;0
20180406 040300;1.222860;1.223020;1.222800;1.222960;0
20180406 040400;1.222930;1.223090;1.222930;1.222990;0
20180406 040500;1.222980;1.223090;1.222950;1.223000;0
20180406 040600;1.223010;1.223170;1.223010;1.223160;0
20180406 040700;1.223150;1.223270;1.223110;1.223250;0
20180406 040800;1.223240;1.223350;1.223180;1.223290;0
20180406 040900;1.223280;1.223280;1.223040;1.223060;0
20180406 041000;1.223070;1.223310;1.223040;1.223160;0
20180406 041100;1.223170;1.223270;1.223120;1.223130;0
20180406 041200;1.223160;1.223330;1.223090;1.223280;0
20180406 041300;1.223270;1.223370;1.223200;1.223370;0
20180406 041400;1.223360;1.223370;1.223020;1.223070;0
20180406 041500;1.223030;1.223050;1.222760;1.222820;0
20180406 041600;1.222870;1.222930;1.222670;1.222710;0
20180406 041700;1.222710;1.222850;1.222670;1.222800;0
20180406 041800;1.222810;1.222820;1.222660;1.222700;0
20180406 041900;1.222690;1.222790;1.222550;1.222630;0
20180406 042000;1.222630;1.222720;1.222430;1.222430;0
20180406 042100;1.222440;1.222440;1.222380;1.222430;0
20180406 042200;1.222420;1.222430;1.222170;1.222240;0
20180406 042300;1.222250;1.222440;1.222240;1.222320;0
20180406 042400;1.222330;1.222450;1.222310;1.222440;0
20180406 042500;1.222430;1.222540;1.222420;1.222490;0
20180406 042600;1.222480;1.222580;1.222440;1.222580;0
20180406 042700;1.222570;1.222670;1.222540;1.222620;0
20180406 042800;1.222610;1.222660;1.222580;1.222590;0
20180406 042900;1.222610;1.222830;1.222600;1.222790;0
20180406 043000;1.222780;1.222820;1.222600;1.222740;0
20180406 043100;1.222760;1.223050;1.222690;1.222920;0
20180406 043200;1.222940;1.223150;1.222930;1.223150;0
20180406 043300;1.223160;1.223250;1.223100;1.223190;0
20180406 043400;1.223190;1.223260;1.223140;1.223250;0
20180406 043500;1.223270;1.223290;1.223120;1.223130;0
20180406 043600;1.223150;1.223250;1.223150;1.223220;0
20180406 043700;1.223250;1.223260;1.223130;1.223230;0
20180406 043800;1.223240;1.223280;1.223200;1.223210;0
20180406 043900;1.223190;1.223280;1.223180;1.223280;0
20180406 044000;1.223300;1.223640;1.223300;1.223480;0
20180406 044100;1.223470;1.223570;1.223450;1.223450;0
20180406 044200;1.223440;1.223490;1.223410;1.223480;0
20180406 044300;1.223490;1.223500;1.223370;1.223410;0
20180406 044400;1.223400;1.223430;1.223370;1.223390;0
20180406 044500;1.223400;1.223510;1.223320;1.223430;0
20180406 044600;1.223440;1.223550;1.223440;1.223490;0
20180406 044700;1.223480;1.223480;1.223340;1.223460;0
20180406 044800;1.223470;1.223540;1.223260;1.223260;0
20180406 044900;1.223270;1.223320;1.223210;1.223320;0
20180406 045000;1.223310;1.223530;1.223290;1.223480;0
20180406 045100;1.223500;1.223510;1.223310;1.223490;0
20180406 045200;1.223510;1.223510;1.223420;1.223420;0
20180406 045300;1.223440;1.223510;1.223440;1.223470;0
20180406 045400;1.223470;1.223670;1.223420;1.223490;0
20180406 045500;1.223480;1.223520;1.223340;1.223470;0
20180406 045600;1.223460;1.223460;1.223200;1.223220;0
20180406 045700;1.223210;1.223280;1.223090;1.223130;0
20180406 045800;1.223130;1.223380;1.223110;1.223380;0
20180406 045900;1.223370;1.223510;1.223330;1.223490;0
20180406 050000;1.223530;1.223530;1.223470;1.223480;0
20180406 050100;1.223490;1.223570;1.223490;1.223530;0
20180406 050200;1.223540;1.223560;1.223520;1.223540;0
20180406 050300;1.223530;1.223640;1.223530;1.223570;0
20180406 050400;1.223570;1.223600;1.223520;1.223550;0
20180406 050500;1.223540;1.223620;1.223510;1.223620;0
20180406 050600;1.223610;1.223610;1.223490;1.223490;0
20180406 050700;1.223500;1.223930;1.223500;1.223770;0
20180406 050800;1.223710;1.223780;1.223710;1.223750;0
20180406 050900;1.223750;1.223820;1.223710;1.223740;0
20180406 051000;1.223730;1.223750;1.223680;1.223740;0
20180406 051100;1.223750;1.223750;1.223580;1.223580;0
20180406 051200;1.223610;1.223730;1.223590;1.223730;0
20180406 051300;1.223720;1.223910;1.223720;1.223890;0
20180406 051400;1.223890;1.223900;1.223810;1.223900;0
20180406 051500;1.223910;1.224120;1.223910;1.224090;0
20180406 051600;1.224080;1.224080;1.223910;1.223950;0
20180406 051700;1.223940;1.223950;1.223840;1.223840;0
20180406 051800;1.223850;1.224100;1.223840;1.224040;0
20180406 051900;1.224010;1.224020;1.223850;1.223850;0
20180406 052000;1.223850;1.223920;1.223820;1.223840;0
20180406 052100;1.223830;1.223930;1.223830;1.223880;0
20180406 052200;1.223880;1.223880;1.223770;1.223820;0
20180406 052300;1.223820;1.223890;1.223810;1.223880;0
20180406 052400;1.223890;1.224040;1.223890;1.224000;0
20180406 052500;1.223990;1.224030;1.223910;1.224030;0
20180406 052600;1.224020;1.224060;1.223980;1.224030;0
20180406 052700;1.224040;1.224210;1.224040;1.224180;0
20180406 052800;1.224200;1.224200;1.224120;1.224180;0
20180406 052900;1.224170;1.224170;1.224010;1.224040;0
20180406 053000;1.224030;1.224130;1.223990;1.224090;0
20180406 053100;1.224210;1.224300;1.224200;1.224270;0
20180406 053200;1.224280;1.224370;1.224190;1.224340;0
20180406 053300;1.224330;1.224330;1.224080;1.224080;0
20180406 053400;1.224080;1.224600;1.224080;1.224480;0
20180406 053500;1.224490;1.224740;1.224390;1.224600;0
20180406 053600;1.224590;1.224600;1.224450;1.224460;0
20180406 053700;1.224470;1.224520;1.224380;1.224440;0
20180406 053800;1.224450;1.224480;1.224380;1.224480;0
20180406 053900;1.224470;1.224540;1.224400;1.224410;0
20180406 054000;1.224420;1.224430;1.224270;1.224310;0
20180406 054100;1.224310;1.224550;1.224260;1.224500;0
20180406 054200;1.224490;1.224540;1.224410;1.224500;0
20180406 054300;1.224500;1.224500;1.224260;1.224390;0
20180406 054400;1.224380;1.224380;1.224290;1.224310;0
20180406 054500;1.224300;1.224300;1.224160;1.224170;0
20180406 054600;1.224160;1.224180;1.224010;1.224070;0
20180406 054700;1.224060;1.224190;1.224050;1.224150;0
20180406 054800;1.224170;1.224180;1.224060;1.224080;0
20180406 054900;1.224070;1.224090;1.223910;1.223990;0
20180406 055000;1.224000;1.224070;1.223960;1.223980;0
20180406 055100;1.223990;1.224120;1.223990;1.224120;0
20180406 055200;1.224130;1.224190;1.223880;1.223940;0
20180406 055300;1.223930;1.223990;1.223760;1.223820;0
20180406 055400;1.223810;1.223840;1.223710;1.223790;0
20180406 055500;1.223800;1.223840;1.223750;1.223840;0
20180406 055600;1.223850;1.224230;1.223850;1.224230;0
20180406 055700;1.224230;1.224340;1.224230;1.224320;0
20180406 055800;1.224320;1.224450;1.224290;1.224290;0
20180406 055900;1.224310;1.224330;1.224260;1.224270;0
20180406 060000;1.224290;1.224420;1.224280;1.224320;0
20180406 060100;1.224330;1.224390;1.224290;1.224330;0
20180406 060200;1.224310;1.224330;1.224170;1.224330;0
20180406 060300;1.224350;1.224430;1.224190;1.224220;0
20180406 060400;1.224220;1.224230;1.224180;1.224210;0
20180406 060500;1.224240;1.224310;1.224200;1.224300;0
20180406 060600;1.224330;1.224420;1.224280;1.224290;0
20180406 060700;1.224280;1.224280;1.224150;1.224180;0
20180406 060800;1.224170;1.224180;1.223920;1.223940;0
20180406 060900;1.223940;1.224030;1.223870;1.223990;0
20180406 061000;1.224000;1.224130;1.224000;1.224120;0
20180406 061100;1.224130;1.224320;1.224130;1.224310;0
20180406 061200;1.224300;1.224310;1.224200;1.224280;0
20180406 061300;1.224280;1.224360;1.224270;1.224310;0
20180406 061400;1.224300;1.224580;1.224280;1.224490;0
20180406 061500;1.224500;1.224590;1.224320;1.224320;0
20180406 061600;1.224330;1.224410;1.224270;1.224270;0
20180406 061700;1.224260;1.224330;1.224170;1.224300;0
20180406 061800;1.224320;1.224350;1.224160;1.224180;0
20180406 061900;1.224170;1.224240;1.224140;1.224240;0
20180406 062000;1.224240;1.224240;1.224130;1.224160;0
20180406 062100;1.224140;1.224180;1.224110;1.224160;0
20180406 062200;1.224150;1.224250;1.224090;1.224200;0
20180406 062300;1.224190;1.224380;1.224190;1.224320;0
20180406 062400;1.224330;1.224330;1.224180;1.224180;0
20180406 062500;1.224190;1.224330;1.224190;1.224330;0
20180406 062600;1.224330;1.224330;1.224200;1.224240;0
20180406 062700;1.224210;1.224380;1.224200;1.224380;0
20180406 062800;1.224370;1.224520;1.224370;1.224380;0
20180406 062900;1.224400;1.224570;1.224360;1.224490;0
20180406 063000;1.224510;1.224510;1.224220;1.224260;0
20180406 063100;1.224260;1.224360;1.224260;1.224290;0
20180406 063200;1.224290;1.224350;1.224210;1.224220;0
20180406 063300;1.224220;1.224260;1.224180;1.224180;0
20180406 063400;1.224190;1.224340;1.224190;1.224280;0
20180406 063500;1.224270;1.224460;1.224270;1.224420;0
20180406 063600;1.224410;1.224420;1.224220;1.224300;0
20180406 063700;1.224300;1.224400;1.224300;1.224380;0
20180406 063800;1.224390;1.224450;1.224390;1.224430;0
20180406 063900;1.224440;1.224570;1.224440;1.224510;0
20180406 064000;1.224500;1.224530;1.224320;1.224330;0
20180406 064100;1.224340;1.224450;1.224330;1.224420;0
20180406 064200;1.224430;1.224490;1.224420;1.224480;0
20180406 064300;1.224510;1.224570;1.224330;1.224340;0
20180406 064400;1.224330;1.224400;1.224310;1.224380;0
20180406 064500;1.224360;1.224410;1.224280;1.224290;0
20180406 064600;1.224320;1.224360;1.224290;1.224330;0
20180406 064700;1.224330;1.224430;1.224290;1.224390;0
20180406 064800;1.224410;1.224520;1.224310;1.224320;0
20180406 064900;1.224310;1.224330;1.224270;1.224280;0
20180406 065000;1.224280;1.224310;1.224210;1.224270;0
20180406 065100;1.224260;1.224260;1.224190;1.224220;0
20180406 065200;1.224230;1.224280;1.224200;1.224220;0
20180406 065300;1.224220;1.224280;1.224220;1.224270;0
20180406 065400;1.224260;1.224440;1.224250;1.224380;0
20180406 065500;1.224430;1.224430;1.224180;1.224190;0
20180406 065600;1.224180;1.224190;1.224090;1.224100;0
20180406 065700;1.224110;1.224110;1.224010;1.224040;0
20180406 065800;1.224030;1.224130;1.224000;1.224000;0
20180406 065900;1.223990;1.224020;1.223910;1.223950;0
20180406 070000;1.223960;1.223970;1.223880;1.223880;0
20180406 070100;1.223880;1.224030;1.223870;1.224020;0
20180406 070200;1.224020;1.224080;1.223990;1.224030;0
20180406 070300;1.224020;1.224120;1.223980;1.224060;0
20180406 070400;1.224060;1.224170;1.224030;1.224140;0
20180406 070500;1.224150;1.224180;1.224060;1.224130;0
20180406 070600;1.224140;1.224220;1.224130;1.224190;0
20180406 070700;1.224170;1.224230;1.224120;1.224180;0
20180406 070800;1.224160;1.224200;1.224120;1.224150;0
20180406 070900;1.224140;1.224140;1.223990;1.223990;0
20180406 071000;1.224010;1.224120;1.223970;1.224010;0
20180406 071100;1.223990;1.224040;1.223950;1.223970;0
20180406 071200;1.223980;1.223990;1.223840;1.223850;0
20180406 071300;1.223870;1.223870;1.223750;1.223840;0
20180406 071400;1.223850;1.223880;1.223780;1.223830;0
20180406 071500;1.223820;1.223920;1.223630;1.223630;0
20180406 071600;1.223650;1.223840;1.223630;1.223770;0
20180406 071700;1.223780;1.223870;1.223780;1.223860;0
20180406 071800;1.223880;1.223930;1.223770;1.223770;0
20180406 071900;1.223780;1.223890;1.223780;1.223820;0
20180406 072000;1.223830;1.223900;1.223790;1.223850;0
20180406 072100;1.223850;1.223850;1.223800;1.223830;0
20180406 072200;1.223830;1.223920;1.223810;1.223820;0
20180406 072300;1.223810;1.223840;1.223730;1.223730;0
20180406 072400;1.223720;1.223800;1.223650;1.223790;0
20180406 072500;1.223790;1.223840;1.223720;1.223750;0
20180406 072600;1.223740;1.223750;1.223680;1.223690;0
20180406 072700;1.223690;1.223710;1.223630;1.223660;0
20180406 072800;1.223670;1.223730;1.223630;1.223640;0
20180406 072900;1.223650;1.223670;1.223580;1.223590;0
20180406 073000;1.223600;1.223750;1.223590;1.223650;0
20180406 073100;1.223640;1.223760;1.223610;1.223730;0
20180406 073200;1.223730;1.223780;1.223730;1.223740;0
20180406 073300;1.223740;1.223740;1.223570;1.223680;0
20180406 073400;1.223680;1.223700;1.223650;1.223680;0
20180406 073500;1.223660;1.223780;1.223660;1.223760;0
20180406 073600;1.223750;1.223750;1.223640;1.223690;0
20180406 073700;1.223680;1.223730;1.223670;1.223700;0
20180406 073800;1.223720;1.223750;1.223680;1.223720;0
20180406 073900;1.223720;1.223720;1.223600;1.223610;0
20180406 074000;1.223620;1.223670;1.223590;1.223590;0
20180406 074100;1.223610;1.223630;1.223520;1.223590;0
20180406 074200;1.223580;1.223580;1.223510;1.223560;0
20180406 074300;1.223570;1.223590;1.223490;1.223510;0
20180406 074400;1.223500;1.223680;1.223490;1.223680;0
20180406 074500;1.223660;1.223660;1.223610;1.223630;0
20180406 074600;1.223640;1.223730;1.223630;1.223730;0
20180406 074700;1.223730;1.223880;1.223720;1.223860;0
20180406 074800;1.223870;1.223950;1.223840;1.223950;0
20180406 074900;1.223950;1.223950;1.223850;1.223880;0
20180406 075000;1.223890;1.224030;1.223890;1.224010;0
20180406 075100;1.224010;1.224020;1.223950;1.223950;0
20180406 075200;1.223940;1.223960;1.223850;1.223960;0
20180406 075300;1.223950;1.224040;1.223950;1.224030;0
20180406 075400;1.224020;1.224080;1.224020;1.224050;0
20180406 075500;1.224040;1.224090;1.223820;1.223820;0
20180406 075600;1.223810;1.223830;1.223560;1.223560;0
20180406 075700;1.223570;1.223580;1.223360;1.223370;0
20180406 075800;1.223380;1.223390;1.223140;1.223170;0
20180406 075900;1.223180;1.223230;1.223110;1.223170;0
20180406 080000;1.223190;1.223280;1.223170;1.223260;0
20180406 080100;1.223280;1.223280;1.223110;1.223110;0
20180406 080200;1.223120;1.223160;1.223010;1.223050;0
20180406 080300;1.223060;1.223080;1.222920;1.222970;0
20180406 080400;1.222980;1.223140;1.222930;1.223110;0
20180406 080500;1.223110;1.223290;1.223110;1.223280;0
20180406 080600;1.223270;1.223340;1.223090;1.223100;0
20180406 080700;1.223110;1.223330;1.223020;1.223230;0
20180406 080800;1.223220;1.223350;1.223210;1.223300;0
20180406 080900;1.223310;1.223390;1.223300;1.223320;0
20180406 081000;1.223320;1.223340;1.223270;1.223330;0
20180406 081100;1.223350;1.223390;1.223210;1.223300;0
20180406 081200;1.223290;1.223300;1.223140;1.223150;0
20180406 081300;1.223150;1.223250;1.223090;1.223230;0
20180406 081400;1.223220;1.223400;1.223190;1.223400;0
20180406 081500;1.223390;1.223390;1.223230;1.223230;0
20180406 081600;1.223220;1.223260;1.223170;1.223220;0
20180406 081700;1.223210;1.223260;1.223170;1.223230;0
20180406 081800;1.223240;1.223460;1.223240;1.223420;0
20180406 081900;1.223450;1.223760;1.223450;1.223760;0
20180406 082000;1.223720;1.223830;1.223650;1.223740;0
20180406 082100;1.223730;1.223810;1.223590;1.223590;0
20180406 082200;1.223580;1.224120;1.223580;1.224060;0
20180406 082300;1.224060;1.224060;1.223920;1.223950;0
20180406 082400;1.223910;1.223910;1.223390;1.223400;0
20180406 082500;1.223410;1.223780;1.223410;1.223770;0
20180406 082600;1.223770;1.224020;1.223700;1.223830;0
20180406 082700;1.223850;1.223910;1.223540;1.223540;0
20180406 082800;1.223510;1.223510;1.223030;1.223260;0
20180406 082900;1.223290;1.223320;1.222930;1.222930;0
20180406 083000;1.222980;1.225280;1.222970;1.225240;0
20180406 083100;1.225230;1.225370;1.224110;1.224220;0
20180406 083200;1.224220;1.224260;1.223050;1.224200;0
20180406 083300;1.224210;1.224940;1.224020;1.224940;0
20180406 083400;1.224900;1.225660;1.224890;1.225550;0
20180406 083500;1.225520;1.225660;1.225230;1.225380;0
20180406 083600;1.225370;1.225460;1.225090;1.225430;0
20180406 083700;1.225410;1.225420;1.224540;1.224770;0
20180406 083800;1.224770;1.224950;1.224190;1.224190;0
20180406 083900;1.224100;1.224430;1.223790;1.223950;0
20180406 084000;1.223950;1.224160;1.223860;1.224150;0
20180406 084100;1.224130;1.224130;1.223510;1.223670;0
20180406 084200;1.223660;1.223660;1.223200;1.223520;0
20180406 084300;1.223510;1.223660;1.223420;1.223430;0
20180406 084400;1.223450;1.223510;1.223200;1.223440;0
20180406 084500;1.223450;1.223530;1.223260;1.223260;0
20180406 084600;1.223270;1.223270;1.222470;1.222720;0
20180406 084700;1.222710;1.222720;1.221940;1.222050;0
20180406 084800;1.222060;1.222610;1.222050;1.222420;0
20180406 084900;1.222430;1.222680;1.222420;1.222600;0
20180406 085000;1.222580;1.222710;1.222490;1.222650;0
20180406 085100;1.222660;1.222680;1.222520;1.222630;0
20180406 085200;1.222640;1.223310;1.222640;1.223210;0
20180406 085300;1.223220;1.223950;1.223220;1.223770;0
20180406 085400;1.223780;1.224010;1.223680;1.223740;0
